Date,Health Authority,Metric,Count
2020-08-03,Vancouver Coastal,Turn Around,21.2
2020-08-03,Vancouver Island,New Tests,111
2020-08-03,Vancouver Island,Total Tests,40260
2020-08-03,Vancouver Island,Positivity,0.17
2020-08-03,Vancouver Island,Turn Around,23.2
2020-08-04,BC,New Tests,1890
2020-08-04,BC,Total Tests,274544
2020-08-04,BC,Positivity,1.83
2020-08-04,BC,Turn Around,20.4
2020-08-04,Fraser,New Tests,629
2020-08-04,Fraser,Total Tests,100124
2020-08-04,Fraser,Positivity,3.11
2020-08-04,Fraser,Turn Around,20.8
2020-08-04,Interior,New Tests,314
2020-08-04,Interior,Total Tests,38751
2020-08-04,Interior,Positivity,1.05
2020-08-04,Interior,Turn Around,19.4
2020-08-04,Northern,New Tests,51
2020-08-04,Northern,Total Tests,10926
2020-08-04,Northern,Positivity,2.26
2020-08-04,Northern,Turn Around,34.8
2020-08-04,Unknown,New Tests,30
2020-08-04,Unknown,Total Tests,3460
2020-08-04,Unknown,Positivity,0
2020-08-04,Unknown,Turn Around,25.1
2020-08-04,Vancouver Coastal,New Tests,638
2020-08-04,Vancouver Coastal,Total Tests,80795
2020-08-04,Vancouver Coastal,Positivity,1.68
2020-08-04,Vancouver Coastal,Turn Around,20.8
2020-08-04,Vancouver Island,New Tests,228
2020-08-04,Vancouver Island,Total Tests,40488
2020-08-04,Vancouver Island,Positivity,0.19
2020-08-04,Vancouver Island,Turn Around,15.3
2020-08-05,BC,New Tests,2661
2020-08-05,BC,Total Tests,277205
2020-08-05,BC,Positivity,2.08
2020-08-05,BC,Turn Around,22
2020-08-05,Fraser,New Tests,839
2020-08-05,Fraser,Total Tests,100963
2020-08-05,Fraser,Positivity,3.36
2020-08-05,Fraser,Turn Around,21.6
2020-08-05,Interior,New Tests,465
2020-08-05,Interior,Total Tests,39216
2020-08-05,Interior,Positivity,1.09
2020-08-05,Interior,Turn Around,24.3
2020-08-05,Northern,New Tests,77
2020-08-05,Northern,Total Tests,11003
2020-08-05,Northern,Positivity,2.28
2020-08-05,Northern,Turn Around,21.7
2020-08-05,Unknown,New Tests,21
2020-08-05,Unknown,Total Tests,3481
2020-08-05,Unknown,Positivity,0
2020-08-05,Unknown,Turn Around,27.3
2020-08-05,Vancouver Coastal,New Tests,876
2020-08-05,Vancouver Coastal,Total Tests,81671
2020-08-05,Vancouver Coastal,Positivity,2.03
2020-08-05,Vancouver Coastal,Turn Around,22
2020-08-05,Vancouver Island,New Tests,383
2020-08-05,Vancouver Island,Total Tests,40871
2020-08-05,Vancouver Island,Positivity,0.22
2020-08-05,Vancouver Island,Turn Around,19.8
2020-08-06,BC,New Tests,3127
2020-08-06,BC,Total Tests,280332
2020-08-06,BC,Positivity,2.09
2020-08-06,BC,Turn Around,22.7
2020-08-06,Fraser,New Tests,1152
2020-08-06,Fraser,Total Tests,102115
2020-08-06,Fraser,Positivity,3.2
2020-08-06,Fraser,Turn Around,24.6
2020-08-06,Interior,New Tests,388
2020-08-06,Interior,Total Tests,39604
2020-08-06,Interior,Positivity,1.12
2020-08-06,Interior,Turn Around,24.1
2020-08-06,Northern,New Tests,99
2020-08-06,Northern,Total Tests,11102
2020-08-06,Northern,Positivity,1.94
2020-08-06,Northern,Turn Around,25.7
2020-08-06,Unknown,New Tests,36
2020-08-06,Unknown,Total Tests,3517
2020-08-06,Unknown,Positivity,0
2020-08-06,Unknown,Turn Around,26.1
2020-08-06,Vancouver Coastal,New Tests,997
2020-08-06,Vancouver Coastal,Total Tests,82668
2020-08-06,Vancouver Coastal,Positivity,2.11
2020-08-06,Vancouver Coastal,Turn Around,20.8
2020-08-06,Vancouver Island,New Tests,455
2020-08-06,Vancouver Island,Total Tests,41326
2020-08-06,Vancouver Island,Positivity,0.19
2020-08-06,Vancouver Island,Turn Around,20.2
2020-08-07,BC,New Tests,2978
2020-08-07,BC,Total Tests,283310
2020-08-07,BC,Positivity,2.01
2020-08-07,BC,Turn Around,23.4
2020-08-07,Fraser,New Tests,957
2020-08-07,Fraser,Total Tests,103072
2020-08-07,Fraser,Positivity,3.27
2020-08-07,Fraser,Turn Around,22.4
2020-08-07,Interior,New Tests,557
2020-08-07,Interior,Total Tests,40161
2020-08-07,Interior,Positivity,0.94
2020-08-07,Interior,Turn Around,29.7
2020-08-07,Northern,New Tests,109
2020-08-07,Northern,Total Tests,11211
2020-08-07,Northern,Positivity,1.38
2020-08-07,Northern,Turn Around,29.1
2020-08-07,Unknown,New Tests,71
2020-08-07,Unknown,Total Tests,3588
2020-08-07,Unknown,Positivity,0
2020-08-07,Unknown,Turn Around,21.3
2020-08-07,Vancouver Coastal,New Tests,883
2020-08-07,Vancouver Coastal,Total Tests,83551
2020-08-07,Vancouver Coastal,Positivity,2.01
2020-08-07,Vancouver Coastal,Turn Around,22.3
2020-08-07,Vancouver Island,New Tests,401
2020-08-07,Vancouver Island,Total Tests,41727
2020-08-07,Vancouver Island,Positivity,0.18
2020-08-07,Vancouver Island,Turn Around,18.4
2020-08-08,BC,New Tests,2845
2020-08-08,BC,Total Tests,286155
2020-08-08,BC,Positivity,1.89
2020-08-08,BC,Turn Around,24.6
2020-08-08,Fraser,New Tests,1021
2020-08-08,Fraser,Total Tests,104093
2020-08-08,Fraser,Positivity,2.91
2020-08-08,Fraser,Turn Around,23.2
2020-08-08,Interior,New Tests,429
2020-08-08,Interior,Total Tests,40590
2020-08-08,Interior,Positivity,0.86
2020-08-08,Interior,Turn Around,31.3
2020-08-08,Northern,New Tests,105
2020-08-08,Northern,Total Tests,11316
2020-08-08,Northern,Positivity,0.57
2020-08-08,Northern,Turn Around,38.4
2020-08-08,Unknown,New Tests,43
2020-08-08,Unknown,Total Tests,3631
2020-08-08,Unknown,Positivity,0
2020-08-08,Unknown,Turn Around,24.7
2020-08-08,Vancouver Coastal,New Tests,912
2020-08-08,Vancouver Coastal,Total Tests,84463
2020-08-08,Vancouver Coastal,Positivity,2.14
2020-08-08,Vancouver Coastal,Turn Around,22.9
2020-08-08,Vancouver Island,New Tests,335
2020-08-08,Vancouver Island,Total Tests,42062
2020-08-08,Vancouver Island,Positivity,0.23
2020-08-08,Vancouver Island,Turn Around,20.9
2020-08-09,BC,New Tests,2275
2020-08-09,BC,Total Tests,288430
2020-08-09,BC,Positivity,1.81
2020-08-09,BC,Turn Around,25.3
2020-08-09,Fraser,New Tests,972
2020-08-09,Fraser,Total Tests,105065
2020-08-09,Fraser,Positivity,2.57
2020-08-09,Fraser,Turn Around,25.9
2020-08-09,Interior,New Tests,293
2020-08-09,Interior,Total Tests,40883
2020-08-09,Interior,Positivity,0.74
2020-08-09,Interior,Turn Around,25.3
2020-08-09,Northern,New Tests,53
2020-08-09,Northern,Total Tests,11369
2020-08-09,Northern,Positivity,0.99
2020-08-09,Northern,Turn Around,49.1
2020-08-09,Unknown,New Tests,28
2020-08-09,Unknown,Total Tests,3659
2020-08-09,Unknown,Positivity,0
2020-08-09,Unknown,Turn Around,36.4
2020-08-09,Vancouver Coastal,New Tests,684
2020-08-09,Vancouver Coastal,Total Tests,85147
2020-08-09,Vancouver Coastal,Positivity,2.25
2020-08-09,Vancouver Coastal,Turn Around,22.8
2020-08-09,Vancouver Island,New Tests,245
2020-08-09,Vancouver Island,Total Tests,42307
2020-08-09,Vancouver Island,Positivity,0.14
2020-08-09,Vancouver Island,Turn Around,23.7
2020-08-10,BC,New Tests,2164
2020-08-10,BC,Total Tests,290594
2020-08-10,BC,Positivity,1.92
2020-08-10,BC,Turn Around,22.2
2020-08-10,Fraser,New Tests,939
2020-08-10,Fraser,Total Tests,106004
2020-08-10,Fraser,Positivity,2.75
2020-08-10,Fraser,Turn Around,21.4
2020-08-10,Interior,New Tests,266
2020-08-10,Interior,Total Tests,41149
2020-08-10,Interior,Positivity,0.77
2020-08-10,Interior,Turn Around,26.1
2020-08-10,Northern,New Tests,68
2020-08-10,Northern,Total Tests,11437
2020-08-10,Northern,Positivity,1.6
2020-08-10,Northern,Turn Around,46
2020-08-10,Unknown,New Tests,22
2020-08-10,Unknown,Total Tests,3681
2020-08-10,Unknown,Positivity,0
2020-08-10,Unknown,Turn Around,28.3
2020-08-10,Vancouver Coastal,New Tests,673
2020-08-10,Vancouver Coastal,Total Tests,85820
2020-08-10,Vancouver Coastal,Positivity,2.3
2020-08-10,Vancouver Coastal,Turn Around,21.7
2020-08-10,Vancouver Island,New Tests,196
2020-08-10,Vancouver Island,Total Tests,42503
2020-08-10,Vancouver Island,Positivity,0.09
2020-08-10,Vancouver Island,Turn Around,13.8
2020-08-11,BC,New Tests,3140
2020-08-11,BC,Total Tests,293734
2020-08-11,BC,Positivity,2.03
2020-08-11,BC,Turn Around,21.8
2020-08-11,Fraser,New Tests,1032
2020-08-11,Fraser,Total Tests,107036
2020-08-11,Fraser,Positivity,2.85
2020-08-11,Fraser,Turn Around,21.7
2020-08-11,Interior,New Tests,478
2020-08-11,Interior,Total Tests,41627
2020-08-11,Interior,Positivity,0.63
2020-08-11,Interior,Turn Around,26
2020-08-11,Northern,New Tests,99
2020-08-11,Northern,Total Tests,11536
2020-08-11,Northern,Positivity,1.8
2020-08-11,Northern,Turn Around,19.1
2020-08-11,Unknown,New Tests,59
2020-08-11,Unknown,Total Tests,3740
2020-08-11,Unknown,Positivity,0
2020-08-11,Unknown,Turn Around,22.3
2020-08-11,Vancouver Coastal,New Tests,1098
2020-08-11,Vancouver Coastal,Total Tests,86918
2020-08-11,Vancouver Coastal,Positivity,2.52
2020-08-11,Vancouver Coastal,Turn Around,21.5
2020-08-11,Vancouver Island,New Tests,374
2020-08-11,Vancouver Island,Total Tests,42877
2020-08-11,Vancouver Island,Positivity,0.17
2020-08-11,Vancouver Island,Turn Around,18.3
2020-08-12,BC,New Tests,3666
2020-08-12,BC,Total Tests,297400
2020-08-12,BC,Positivity,2.06
2020-08-12,BC,Turn Around,23.4
2020-08-12,Fraser,New Tests,1317
2020-08-12,Fraser,Total Tests,108353
2020-08-12,Fraser,Positivity,2.92
2020-08-12,Fraser,Turn Around,24.2
2020-08-12,Interior,New Tests,509
2020-08-12,Interior,Total Tests,42136
2020-08-12,Interior,Positivity,0.51
2020-08-12,Interior,Turn Around,28.6
2020-08-12,Northern,New Tests,100
2020-08-12,Northern,Total Tests,11636
2020-08-12,Northern,Positivity,2.05
2020-08-12,Northern,Turn Around,26.5
2020-08-12,Unknown,New Tests,69
2020-08-12,Unknown,Total Tests,3809
2020-08-12,Unknown,Positivity,0
2020-08-12,Unknown,Turn Around,25.4
2020-08-12,Vancouver Coastal,New Tests,1282
2020-08-12,Vancouver Coastal,Total Tests,88200
2020-08-12,Vancouver Coastal,Positivity,2.48
2020-08-12,Vancouver Coastal,Turn Around,21.4
2020-08-12,Vancouver Island,New Tests,389
2020-08-12,Vancouver Island,Total Tests,43266
2020-08-12,Vancouver Island,Positivity,0.17
2020-08-12,Vancouver Island,Turn Around,19.2
2020-08-13,BC,New Tests,3806
2020-08-13,BC,Total Tests,301206
2020-08-13,BC,Positivity,2.17
2020-08-13,BC,Turn Around,23.6
2020-08-13,Fraser,New Tests,1426
2020-08-13,Fraser,Total Tests,109779
2020-08-13,Fraser,Positivity,3.03
2020-08-13,Fraser,Turn Around,26.7
2020-08-13,Interior,New Tests,598
2020-08-13,Interior,Total Tests,42734
2020-08-13,Interior,Positivity,0.48
2020-08-13,Interior,Turn Around,23.9
2020-08-13,Northern,New Tests,99
2020-08-13,Northern,Total Tests,11735
2020-08-13,Northern,Positivity,2.37
2020-08-13,Northern,Turn Around,30
2020-08-13,Unknown,New Tests,62
2020-08-13,Unknown,Total Tests,3871
2020-08-13,Unknown,Positivity,0
2020-08-13,Unknown,Turn Around,25.8
2020-08-13,Vancouver Coastal,New Tests,1202
2020-08-13,Vancouver Coastal,Total Tests,89402
2020-08-13,Vancouver Coastal,Positivity,2.66
2020-08-13,Vancouver Coastal,Turn Around,20.8
2020-08-13,Vancouver Island,New Tests,419
2020-08-13,Vancouver Island,Total Tests,43685
2020-08-13,Vancouver Island,Positivity,0.21
2020-08-13,Vancouver Island,Turn Around,19.3
2020-08-14,BC,New Tests,4122
2020-08-14,BC,Total Tests,305328
2020-08-14,BC,Positivity,2.41
2020-08-14,BC,Turn Around,23.4
2020-08-14,Fraser,New Tests,1677
2020-08-14,Fraser,Total Tests,111456
2020-08-14,Fraser,Positivity,3.4
2020-08-14,Fraser,Turn Around,22.6
2020-08-14,Interior,New Tests,418
2020-08-14,Interior,Total Tests,43152
2020-08-14,Interior,Positivity,0.7
2020-08-14,Interior,Turn Around,33.6
2020-08-14,Northern,New Tests,184
2020-08-14,Northern,Total Tests,11919
2020-08-14,Northern,Positivity,2.4
2020-08-14,Northern,Turn Around,31.5
2020-08-14,Unknown,New Tests,74
2020-08-14,Unknown,Total Tests,3945
2020-08-14,Unknown,Positivity,0
2020-08-14,Unknown,Turn Around,27.6
2020-08-14,Vancouver Coastal,New Tests,1368
2020-08-14,Vancouver Coastal,Total Tests,90770
2020-08-14,Vancouver Coastal,Positivity,2.66
2020-08-14,Vancouver Coastal,Turn Around,21.1
2020-08-14,Vancouver Island,New Tests,401
2020-08-14,Vancouver Island,Total Tests,44086
2020-08-14,Vancouver Island,Positivity,0.3
2020-08-14,Vancouver Island,Turn Around,19.4
2020-08-15,BC,New Tests,3185
2020-08-15,BC,Total Tests,308513
2020-08-15,BC,Positivity,2.46
2020-08-15,BC,Turn Around,21.8
2020-08-15,Fraser,New Tests,981
2020-08-15,Fraser,Total Tests,112437
2020-08-15,Fraser,Positivity,3.5
2020-08-15,Fraser,Turn Around,20.1
2020-08-15,Interior,New Tests,508
2020-08-15,Interior,Total Tests,43660
2020-08-15,Interior,Positivity,0.75
2020-08-15,Interior,Turn Around,27
2020-08-15,Northern,New Tests,119
2020-08-15,Northern,Total Tests,12038
2020-08-15,Northern,Positivity,2.63
2020-08-15,Northern,Turn Around,24.7
2020-08-15,Unknown,New Tests,52
2020-08-15,Unknown,Total Tests,3997
2020-08-15,Unknown,Positivity,0
2020-08-15,Unknown,Turn Around,21.7
2020-08-15,Vancouver Coastal,New Tests,1133
2020-08-15,Vancouver Coastal,Total Tests,91903
2020-08-15,Vancouver Coastal,Positivity,2.67
2020-08-15,Vancouver Coastal,Turn Around,21.4
2020-08-15,Vancouver Island,New Tests,392
2020-08-15,Vancouver Island,Total Tests,44478
2020-08-15,Vancouver Island,Positivity,0.29
2020-08-15,Vancouver Island,Turn Around,19.9
2020-08-16,BC,New Tests,3060
2020-08-16,BC,Total Tests,311573
2020-08-16,BC,Positivity,2.51
2020-08-16,BC,Turn Around,23.3
2020-08-16,Fraser,New Tests,1297
2020-08-16,Fraser,Total Tests,113734
2020-08-16,Fraser,Positivity,3.67
2020-08-16,Fraser,Turn Around,24.3
2020-08-16,Interior,New Tests,394
2020-08-16,Interior,Total Tests,44054
2020-08-16,Interior,Positivity,0.69
2020-08-16,Interior,Turn Around,26
2020-08-16,Northern,New Tests,87
2020-08-16,Northern,Total Tests,12125
2020-08-16,Northern,Positivity,2.65
2020-08-16,Northern,Turn Around,30.8
2020-08-16,Unknown,New Tests,24
2020-08-16,Unknown,Total Tests,4021
2020-08-16,Unknown,Positivity,0
2020-08-16,Unknown,Turn Around,22.6
2020-08-16,Vancouver Coastal,New Tests,864
2020-08-16,Vancouver Coastal,Total Tests,92767
2020-08-16,Vancouver Coastal,Positivity,2.68
2020-08-16,Vancouver Coastal,Turn Around,20.8
2020-08-16,Vancouver Island,New Tests,394
2020-08-16,Vancouver Island,Total Tests,44872
2020-08-16,Vancouver Island,Positivity,0.31
2020-08-16,Vancouver Island,Turn Around,21.3
2020-08-17,BC,New Tests,2213
2020-08-17,BC,Total Tests,313786
2020-08-17,BC,Positivity,2.42
2020-08-17,BC,Turn Around,21.7
2020-08-17,Fraser,New Tests,721
2020-08-17,Fraser,Total Tests,114455
2020-08-17,Fraser,Positivity,3.6
2020-08-17,Fraser,Turn Around,22
2020-08-17,Interior,New Tests,329
2020-08-17,Interior,Total Tests,44383
2020-08-17,Interior,Positivity,0.62
2020-08-17,Interior,Turn Around,19.9
2020-08-17,Northern,New Tests,50
2020-08-17,Northern,Total Tests,12175
2020-08-17,Northern,Positivity,2.57
2020-08-17,Northern,Turn Around,15.7
2020-08-17,Unknown,New Tests,20
2020-08-17,Unknown,Total Tests,4041
2020-08-17,Unknown,Positivity,0
2020-08-17,Unknown,Turn Around,26.9
2020-08-17,Vancouver Coastal,New Tests,829
2020-08-17,Vancouver Coastal,Total Tests,93596
2020-08-17,Vancouver Coastal,Positivity,2.57
2020-08-17,Vancouver Coastal,Turn Around,23.8
2020-08-17,Vancouver Island,New Tests,264
2020-08-17,Vancouver Island,Total Tests,45136
2020-08-17,Vancouver Island,Positivity,0.42
2020-08-17,Vancouver Island,Turn Around,17
2020-08-18,BC,New Tests,3863
2020-08-18,BC,Total Tests,317649
2020-08-18,BC,Positivity,2.33
2020-08-18,BC,Turn Around,22.8
2020-08-18,Fraser,New Tests,1382
2020-08-18,Fraser,Total Tests,115837
2020-08-18,Fraser,Positivity,3.47
2020-08-18,Fraser,Turn Around,22.5
2020-08-18,Interior,New Tests,512
2020-08-18,Interior,Total Tests,44895
2020-08-18,Interior,Positivity,0.58
2020-08-18,Interior,Turn Around,25.6
2020-08-18,Northern,New Tests,116
2020-08-18,Northern,Total Tests,12291
2020-08-18,Northern,Positivity,2.25
2020-08-18,Northern,Turn Around,25
2020-08-18,Unknown,New Tests,87
2020-08-18,Unknown,Total Tests,4128
2020-08-18,Unknown,Positivity,0
2020-08-18,Unknown,Turn Around,25.5
2020-08-18,Vancouver Coastal,New Tests,1291
2020-08-18,Vancouver Coastal,Total Tests,94887
2020-08-18,Vancouver Coastal,Positivity,2.46
2020-08-18,Vancouver Coastal,Turn Around,22.8
2020-08-18,Vancouver Island,New Tests,475
2020-08-18,Vancouver Island,Total Tests,45611
2020-08-18,Vancouver Island,Positivity,0.44
2020-08-18,Vancouver Island,Turn Around,19.4
2020-08-19,BC,New Tests,4343
2020-08-19,BC,Total Tests,321992
2020-08-19,BC,Positivity,2.3
2020-08-19,BC,Turn Around,23.9
2020-08-19,Fraser,New Tests,1590
2020-08-19,Fraser,Total Tests,117427
2020-08-19,Fraser,Positivity,3.38
2020-08-19,Fraser,Turn Around,26.6
2020-08-19,Interior,New Tests,624
2020-08-19,Interior,Total Tests,45519
2020-08-19,Interior,Positivity,0.56
2020-08-19,Interior,Turn Around,24
2020-08-19,Northern,New Tests,143
2020-08-19,Northern,Total Tests,12434
2020-08-19,Northern,Positivity,2.01
2020-08-19,Northern,Turn Around,25.7
2020-08-19,Unknown,New Tests,53
2020-08-19,Unknown,Total Tests,4181
2020-08-19,Unknown,Positivity,0
2020-08-19,Unknown,Turn Around,22.8
2020-08-19,Vancouver Coastal,New Tests,1440
2020-08-19,Vancouver Coastal,Total Tests,96327
2020-08-19,Vancouver Coastal,Positivity,2.51
2020-08-19,Vancouver Coastal,Turn Around,22.5
2020-08-19,Vancouver Island,New Tests,493
2020-08-19,Vancouver Island,Total Tests,46104
2020-08-19,Vancouver Island,Positivity,0.46
2020-08-19,Vancouver Island,Turn Around,18.6
2020-08-20,BC,New Tests,4539
2020-08-20,BC,Total Tests,326531
2020-08-20,BC,Positivity,2.3
2020-08-20,BC,Turn Around,22.8
2020-08-20,Fraser,New Tests,1781
2020-08-20,Fraser,Total Tests,119208
2020-08-20,Fraser,Positivity,3.37
2020-08-20,Fraser,Turn Around,25.1
2020-08-20,Interior,New Tests,496
2020-08-20,Interior,Total Tests,46015
2020-08-20,Interior,Positivity,0.7
2020-08-20,Interior,Turn Around,21.9
2020-08-20,Northern,New Tests,163
2020-08-20,Northern,Total Tests,12597
2020-08-20,Northern,Positivity,1.51
2020-08-20,Northern,Turn Around,25.7
2020-08-20,Unknown,New Tests,63
2020-08-20,Unknown,Total Tests,4244
2020-08-20,Unknown,Positivity,0
2020-08-20,Unknown,Turn Around,24.2
2020-08-20,Vancouver Coastal,New Tests,1507
2020-08-20,Vancouver Coastal,Total Tests,97834
2020-08-20,Vancouver Coastal,Positivity,2.48
2020-08-20,Vancouver Coastal,Turn Around,21.6
2020-08-20,Vancouver Island,New Tests,529
2020-08-20,Vancouver Island,Total Tests,46633
2020-08-20,Vancouver Island,Positivity,0.41
2020-08-20,Vancouver Island,Turn Around,18.8
2020-08-21,BC,New Tests,4076
2020-08-21,BC,Total Tests,330607
2020-08-21,BC,Positivity,2.3
2020-08-21,BC,Turn Around,23.6
2020-08-21,Fraser,New Tests,1401
2020-08-21,Fraser,Total Tests,120609
2020-08-21,Fraser,Positivity,3.31
2020-08-21,Fraser,Turn Around,26.4
2020-08-21,Interior,New Tests,574
2020-08-21,Interior,Total Tests,46589
2020-08-21,Interior,Positivity,0.49
2020-08-21,Interior,Turn Around,24.5
2020-08-21,Northern,New Tests,184
2020-08-21,Northern,Total Tests,12781
2020-08-21,Northern,Positivity,1.74
2020-08-21,Northern,Turn Around,31.3
2020-08-21,Unknown,New Tests,71
2020-08-21,Unknown,Total Tests,4315
2020-08-21,Unknown,Positivity,0
2020-08-21,Unknown,Turn Around,22.4
2020-08-21,Vancouver Coastal,New Tests,1376
2020-08-21,Vancouver Coastal,Total Tests,99210
2020-08-21,Vancouver Coastal,Positivity,2.65
2020-08-21,Vancouver Coastal,Turn Around,20.5
2020-08-21,Vancouver Island,New Tests,470
2020-08-21,Vancouver Island,Total Tests,47103
2020-08-21,Vancouver Island,Positivity,0.46
2020-08-21,Vancouver Island,Turn Around,19.9
2020-08-22,BC,New Tests,4119
2020-08-22,BC,Total Tests,334726
2020-08-22,BC,Positivity,2.27
2020-08-22,BC,Turn Around,23.7
2020-08-22,Fraser,New Tests,1648
2020-08-22,Fraser,Total Tests,122257
2020-08-22,Fraser,Positivity,3.28
2020-08-22,Fraser,Turn Around,25.3
2020-08-22,Interior,New Tests,398
2020-08-22,Interior,Total Tests,46987
2020-08-22,Interior,Positivity,0.57
